x,y
1.000000,94.307692
2.000000,96.142857
3.000000,99.000000
4.000000,101.750000
5.000000,104.352941
6.000000,108.111111
7.000000,112.000000
8.000000,114.650000
9.000000,117.666667
10.000000,120.090909
11.000000,123.260870
12.000000,125.750000
13.000000,128.560000
14.000000,135.280000
15.000000,141.200000
16.000000,147.880000
17.000000,153.680000
18.000000,158.920000
19.000000,166.200000
20.000000,171.840000
21.000000,178.960000
22.000000,184.640000
23.000000,190.200000
24.000000,195.960000
25.000000,201.000000
26.000000,207.440000
27.000000,214.560000
28.000000,220.440000
29.000000,226.080000
30.000000,233.000000
31.000000,239.120000
32.000000,243.880000
33.000000,250.200000
34.000000,255.560000
35.000000,262.000000
36.000000,268.200000
37.000000,274.640000
38.000000,281.000000
39.000000,286.400000
40.000000,292.480000
41.000000,298.640000
42.000000,303.840000
43.000000,310.600000
44.000000,316.440000
45.000000,322.640000
46.000000,327.720000
47.000000,333.000000
48.000000,338.240000
49.000000,345.160000
50.000000,351.480000
51.000000,356.240000
52.000000,362.440000
53.000000,368.120000
54.000000,374.120000
55.000000,379.280000
56.000000,385.360000
57.000000,391.680000
58.000000,397.360000
59.000000,403.600000
60.000000,409.440000
61.000000,415.360000
62.000000,421.840000
63.000000,427.200000
64.000000,432.800000
65.000000,438.560000
66.000000,443.760000
67.000000,450.520000
68.000000,455.560000
69.000000,460.480000
70.000000,466.640000
71.000000,472.800000
72.000000,479.520000
73.000000,486.080000
74.000000,491.960000
75.000000,497.720000
76.000000,504.680000
77.000000,509.760000
78.000000,517.000000
79.000000,523.240000
80.000000,529.600000
81.000000,535.280000
82.000000,541.320000
83.000000,546.960000
84.000000,553.560000
85.000000,559.080000
86.000000,565.400000
87.000000,570.400000
88.000000,576.960000
89.000000,580.458333
90.000000,583.304348
91.000000,586.909091
92.000000,589.571429
93.000000,593.100000
94.000000,596.894737
95.000000,600.166667
96.000000,603.411765
97.000000,606.312500
98.000000,609.266667
99.000000,611.857143
100.000000,615.230769
