x,y
1.000000,8781.356800
2.000000,8784.795364
3.000000,8786.464058
4.000000,8789.743815
5.000000,8791.587719
6.000000,8795.406375
7.000000,8797.254777
8.000000,8802.046142
9.000000,8806.213831
10.000000,8809.420969
11.000000,8810.734921
12.000000,8815.034893
13.000000,8816.820127
14.000000,8819.523357
15.000000,8820.755538
16.000000,8825.137549
17.000000,8826.645340
18.000000,8827.711129
19.000000,8830.627760
20.000000,8831.695823
21.000000,8835.152756
22.000000,8837.189614
23.000000,8841.845912
24.000000,8844.940299
25.000000,8847.557300
26.000000,8850.299608
27.000000,8854.518809
28.000000,8856.064213
29.000000,8858.104851
30.000000,8862.256450
31.000000,8863.416406
32.000000,8864.511319
33.000000,8868.606864
34.000000,8869.989088
35.000000,8873.979751
36.000000,8875.631907
37.000000,8879.745723
38.000000,8883.572650
39.000000,8886.363354
40.000000,8889.227308
41.000000,8894.003101
42.000000,8896.120837
43.000000,8898.806502
44.000000,8900.464811
45.000000,8905.071097
46.000000,8909.294208
47.000000,8910.740741
48.000000,8913.277564
49.000000,8915.476888
50.000000,8919.599692
51.000000,8923.088462
52.000000,8925.477325
53.000000,8930.238095
54.000000,8931.908672
55.000000,8933.463190
56.000000,8936.907280
57.000000,8940.820061
58.000000,8943.315226
59.000000,8944.646024
60.000000,8948.743316
61.000000,8953.574046
62.000000,8957.553776
63.000000,8960.511433
64.000000,8964.294745
65.000000,8965.745814
66.000000,8967.144487
67.000000,8971.610182
68.000000,8975.927866
69.000000,8977.143399
70.000000,8978.981046
71.000000,8981.689394
72.000000,8985.235428
73.000000,8988.101362
74.000000,8992.049131
75.000000,8993.232628
76.000000,8996.522264
77.000000,9001.121418
78.000000,9003.636021
79.000000,9004.780873
80.000000,9008.192626
81.000000,9010.969925
82.000000,9013.111195
83.000000,9014.792793
84.000000,9017.361590
85.000000,9021.760870
86.000000,9024.648689
87.000000,9026.659431
88.000000,9029.042633
89.000000,9031.017190
90.000000,9032.855116
91.000000,9035.718657
92.000000,9039.000000
93.000000,9042.190015
94.000000,9043.831720
95.000000,9045.725446
96.000000,9049.611896
97.000000,9051.328380
98.000000,9052.627320
99.000000,9054.913205
100.000000,9057.206079
101.000000,9058.571852
102.000000,9060.642487
103.000000,9064.482249
104.000000,9068.312639
105.000000,9069.707533
106.000000,9072.669373
107.000000,9076.552360
108.000000,9078.327192
109.000000,9082.293814
110.000000,9084.994849
111.000000,9087.439706
112.000000,9091.025716
113.000000,9094.379589
114.000000,9096.497432
115.000000,9099.208211
116.000000,9100.758242
117.000000,9103.951684
118.000000,9108.617410
119.000000,9113.362573
120.000000,9115.034332
121.000000,9119.443066
122.000000,9122.055434
123.000000,9125.320700
124.000000,9127.353241
125.000000,9130.162300
126.000000,9131.886545
127.000000,9133.680959
128.000000,9135.381264
129.000000,9138.971698
130.000000,9142.367658
131.000000,9143.594928
132.000000,9145.677770
133.000000,9149.355282
134.000000,9153.475054
135.000000,9155.380780
136.000000,9156.964621
137.000000,9158.639250
138.000000,9162.155732
139.000000,9166.706772
140.000000,9169.875450
141.000000,9172.593525
142.000000,9174.554996
143.000000,9177.655891
144.000000,9180.133525
145.000000,9182.520086
146.000000,9186.807885
147.000000,9190.300860
148.000000,9194.493200
149.000000,9198.982117
150.000000,9200.358113
151.000000,9204.023571
152.000000,9205.606709
153.000000,9209.308845
154.000000,9212.503920
155.000000,9215.810541
156.000000,9219.162278
157.000000,9220.568990
158.000000,9224.430704
159.000000,9227.065341
160.000000,9230.074521
161.000000,9233.895035
162.000000,9236.812190
163.000000,9241.577904
164.000000,9243.141543
165.000000,9244.450495
166.000000,9249.221908
167.000000,9253.936441
168.000000,9258.186309
169.000000,9262.380113
170.000000,9265.346723
171.000000,9269.366197
172.000000,9272.128783
173.000000,9274.912096
174.000000,9278.943781
175.000000,9281.097612
176.000000,9284.454035
177.000000,9287.119215
178.000000,9290.826910
179.000000,9292.091036
180.000000,9294.551435
181.000000,9296.847552
182.000000,9298.701607
183.000000,9301.518156
184.000000,9303.306350
185.000000,9305.585077
186.000000,9307.737979
187.000000,9312.276462
188.000000,9314.658316
189.000000,9318.690542
190.000000,9322.846421
191.000000,9325.904861
192.000000,9328.130465
193.000000,9331.228155
194.000000,9334.092862
195.000000,9336.777701
196.000000,9338.381315
197.000000,9339.782158
198.000000,9342.225294
199.000000,9345.153315
200.000000,9348.446515
201.000000,9351.820690
202.000000,9355.755341
203.000000,9359.837466
204.000000,9364.227116
205.000000,9366.371389
206.000000,9368.002749
207.000000,9370.263049
208.000000,9373.017159
209.000000,9377.508916
210.000000,9379.927347
211.000000,9382.966438
212.000000,9384.371663
213.000000,9386.677839
214.000000,9390.401914
215.000000,9391.987705
216.000000,9393.703072
217.000000,9396.824693
218.000000,9399.687798
219.000000,9401.972071
220.000000,9406.638530
221.000000,9408.010884
222.000000,9409.824609
223.000000,9411.756793
224.000000,9415.164291
225.000000,9418.432836
226.000000,9421.158644
227.000000,9423.739160
228.000000,9425.557888
229.000000,9428.853180
230.000000,9430.868830
231.000000,9432.247973
232.000000,9436.164078
233.000000,9440.572874
234.000000,9444.520566
235.000000,9447.806604
236.000000,9452.140067
237.000000,9455.879542
238.000000,9458.784129
239.000000,9463.379704
240.000000,9464.955675
241.000000,9467.508725
242.000000,9470.141516
243.000000,9474.439008
244.000000,9477.535164
245.000000,9480.327309
246.000000,9484.129097
247.000000,9485.487968
248.000000,9489.141617
249.000000,9493.409212
250.000000,9494.903269
251.000000,9498.327333
252.000000,9501.295803
253.000000,9503.298935
254.000000,9506.918829
255.000000,9511.367021
256.000000,9516.036545
257.000000,9518.759628
258.000000,9520.169874
259.000000,9521.762599
260.000000,9526.352551
261.000000,9530.650331
262.000000,9534.875579
263.000000,9538.328704
264.000000,9542.739590
265.000000,9545.926684
266.000000,9549.174257
267.000000,9553.827177
268.000000,9556.880686
269.000000,9561.159420
270.000000,9565.182357
271.000000,9569.205921
272.000000,9571.093360
273.000000,9573.599212
274.000000,9575.823375
275.000000,9578.217192
276.000000,9582.282623
277.000000,9584.597641
278.000000,9588.172233
279.000000,9590.719895
280.000000,9594.454545
281.000000,9597.031373
282.000000,9598.634226
283.000000,9602.114230
284.000000,9605.341161
285.000000,9609.847458
286.000000,9613.790879
287.000000,9616.167969
288.000000,9619.078074
289.000000,9623.537061
290.000000,9625.684860
291.000000,9628.329870
292.000000,9631.457495
293.000000,9634.150454
294.000000,9638.151653
295.000000,9640.127591
296.000000,9642.438835
297.000000,9644.134541
298.000000,9647.171946
299.000000,9650.476098
300.000000,9653.422853
301.000000,9654.983226
302.000000,9659.422308
303.000000,9662.691366
304.000000,9666.510625
305.000000,9670.728443
306.000000,9673.078457
307.000000,9674.877892
308.000000,9678.201670
309.000000,9682.674583
310.000000,9686.293137
311.000000,9688.011538
312.000000,9692.286996
313.000000,9694.024328
314.000000,9698.234805
315.000000,9701.671355
316.000000,9704.047923
317.000000,9706.303959
318.000000,9708.646458
319.000000,9710.494898
320.000000,9714.351816
321.000000,9718.154140
322.000000,9721.352005
323.000000,9724.461196
324.000000,9728.486968
325.000000,9731.193774
326.000000,9734.028571
327.000000,9737.521574
328.000000,9741.291059
329.000000,9743.971483
330.000000,9747.006966
331.000000,9749.234177
332.000000,9751.588235
333.000000,9753.526549
334.000000,9756.343020
335.000000,9758.434343
336.000000,9760.713565
337.000000,9762.513241
338.000000,9765.670447
339.000000,9770.166247
340.000000,9771.955947
341.000000,9774.725786
342.000000,9778.934004
343.000000,9781.388191
344.000000,9783.212806
345.000000,9787.207654
346.000000,9788.835110
347.000000,9793.242481
348.000000,9794.899812
349.000000,9797.521277
350.000000,9801.952470
351.000000,9803.726875
352.000000,9808.251093
353.000000,9810.063046
354.000000,9813.872115
355.000000,9816.668329
356.000000,9821.107788
357.000000,9823.403487
358.000000,9827.732421
359.000000,9829.430348
360.000000,9831.076445
361.000000,9834.439130
362.000000,9837.648045
363.000000,9839.601737
364.000000,9842.031618
365.000000,9844.832714
366.000000,9847.242724
367.000000,9851.184406
368.000000,9853.329004
369.000000,9855.755253
370.000000,9859.105621
371.000000,9861.336420
372.000000,9863.193708
373.000000,9866.921702
374.000000,9869.614911
375.000000,9871.666256
376.000000,9875.675692
377.000000,9879.063346
378.000000,9881.589428
379.000000,9885.967445
380.000000,9889.938613
381.000000,9893.388957
382.000000,9896.427958
383.000000,9898.857843
384.000000,9900.633803
385.000000,9903.798654
386.000000,9906.245260
387.000000,9909.487775
388.000000,9911.496029
389.000000,9915.806471
390.000000,9917.694936
391.000000,9919.564024
392.000000,9922.536258
393.000000,9925.018270
394.000000,9926.842970
395.000000,9931.321168
396.000000,9933.218237
397.000000,9936.803159
398.000000,9939.016393
399.000000,9942.595874
400.000000,9946.590055
401.000000,9950.321212
402.000000,9954.074500
403.000000,9958.151937
404.000000,9960.870538
405.000000,9963.238210
406.000000,9966.229607
407.000000,9969.320652
408.000000,9972.931201
409.000000,9975.900483
410.000000,9980.295359
411.000000,9982.636747
412.000000,9986.026490
413.000000,9988.811673
414.000000,9990.618761
415.000000,9993.811899
416.000000,9997.294294
417.000000,10000.232293
418.000000,10003.065987
419.000000,10005.934053
420.000000,10008.551228
421.000000,10010.816168
422.000000,10013.248953
423.000000,10016.233852
424.000000,10019.598924
425.000000,10022.414576
426.000000,10023.968955
427.000000,10026.634248
428.000000,10030.189624
429.000000,10033.014899
430.000000,10036.617630
431.000000,10040.808333
432.000000,10044.712076
433.000000,10047.970273
434.000000,10051.016637
435.000000,10054.658551
436.000000,10056.932938
437.000000,10060.596679
438.000000,10062.829876
439.000000,10066.218009
440.000000,10069.920663
441.000000,10072.169822
442.000000,10074.311650
443.000000,10078.484634
444.000000,10080.474306
445.000000,10082.881346
446.000000,10086.526254
447.000000,10089.866745
448.000000,10093.766647
449.000000,10096.906360
450.000000,10100.034138
451.000000,10102.014118
452.000000,10106.019988
453.000000,10110.242656
454.000000,10111.976512
455.000000,10114.474178
456.000000,10116.352493
457.000000,10119.873974
458.000000,10122.693029
459.000000,10125.905152
460.000000,10128.856641
461.000000,10132.964912
462.000000,10136.893045
463.000000,10140.659463
464.000000,10143.496789
465.000000,10147.955076
466.000000,10150.434402
467.000000,10153.605478
468.000000,10155.564939
469.000000,10159.391735
470.000000,10161.523560
471.000000,10163.484884
472.000000,10167.518884
473.000000,10171.279907
474.000000,10173.432966
475.000000,10177.737819
476.000000,10179.361159
477.000000,10183.767671
478.000000,10185.982050
479.000000,10189.699074
480.000000,10191.877386
481.000000,10193.606936
482.000000,10197.441363
483.000000,10199.303695
484.000000,10203.390652
485.000000,10206.764706
486.000000,10209.625937
487.000000,10211.234447
488.000000,10214.267127
489.000000,10217.898734
490.000000,10219.644623
491.000000,10223.264943
492.000000,10227.197588
493.000000,10229.122847
494.000000,10233.157200
495.000000,10236.961583
496.000000,10240.728940
497.000000,10244.491982
498.000000,10247.784774
499.000000,10251.412471
500.000000,10254.197827
501.000000,10256.700000
502.000000,10258.675614
503.000000,10262.654680
504.000000,10264.771249
505.000000,10267.893387
506.000000,10269.672365
507.000000,10273.048405
508.000000,10276.912920
509.000000,10278.557452
510.000000,10282.741330
511.000000,10286.796591
512.000000,10289.327655
513.000000,10293.286039
514.000000,10296.735111
515.000000,10300.992630
516.000000,10303.771671
517.000000,10307.954134
518.000000,10311.001698
519.000000,10313.348982
520.000000,10316.692482
521.000000,10319.961582
522.000000,10323.023151
523.000000,10324.758465
524.000000,10328.035533
525.000000,10329.905299
526.000000,10331.896901
527.000000,10336.011824
528.000000,10339.212155
529.000000,10342.473566
530.000000,10344.867341
531.000000,10347.944944
532.000000,10351.502527
533.000000,10355.451178
534.000000,10358.269209
535.000000,10361.996637
536.000000,10364.858824
537.000000,10367.935050
538.000000,10372.102966
539.000000,10374.958613
540.000000,10378.551705
541.000000,10380.597207
542.000000,10382.335008
543.000000,10384.732701
544.000000,10388.959844
545.000000,10392.734671
546.000000,10396.182730
547.000000,10400.524499
548.000000,10403.957707
549.000000,10406.839266
550.000000,10410.069483
551.000000,10413.791667
552.000000,10415.738479
553.000000,10418.530522
554.000000,10422.074321
555.000000,10426.004989
556.000000,10427.997230
557.000000,10429.800111
558.000000,10433.618705
559.000000,10435.862279
560.000000,10439.840243
561.000000,10442.096685
562.000000,10445.580342
563.000000,10447.300221
564.000000,10448.943740
565.000000,10451.213341
566.000000,10454.352617
567.000000,10457.803414
568.000000,10461.303247
569.000000,10464.528053
570.000000,10466.618472
571.000000,10468.703297
572.000000,10472.239978
573.000000,10475.814490
574.000000,10480.030719
575.000000,10482.711075
576.000000,10485.626301
577.000000,10488.137459
578.000000,10491.779420
579.000000,10496.110503
580.000000,10499.751230
581.000000,10501.432787
582.000000,10505.569088
583.000000,10508.800218
584.000000,10511.003819
585.000000,10513.448201
586.000000,10516.390191
587.000000,10518.564815
588.000000,10522.452912
589.000000,10524.161589
590.000000,10528.226210
591.000000,10531.020109
592.000000,10533.973927
593.000000,10536.711726
594.000000,10538.655453
595.000000,10541.958243
596.000000,10546.049322
597.000000,10549.864030
598.000000,10551.828370
599.000000,10554.901515
600.000000,10558.677664
601.000000,10561.021622
602.000000,10563.332253
603.000000,10566.666307
604.000000,10569.303292
605.000000,10573.383495
606.000000,10576.264690
607.000000,10580.337823
608.000000,10582.848681
609.000000,10584.648547
610.000000,10588.301237
611.000000,10590.479032
612.000000,10592.679205
613.000000,10595.544039
614.000000,10599.627483
615.000000,10602.317060
616.000000,10605.444504
617.000000,10609.214898
618.000000,10611.562400
619.000000,10614.951285
620.000000,10618.971108
621.000000,10621.609626
622.000000,10624.835382
623.000000,10626.838675
624.000000,10628.688735
625.000000,10630.408218
626.000000,10633.794667
627.000000,10636.125267
628.000000,10640.174214
629.000000,10643.474441
630.000000,10645.630655
631.000000,10649.254255
632.000000,10651.091972
633.000000,10653.890542
634.000000,10656.830058
635.000000,10660.317410
636.000000,10662.772944
637.000000,10666.082185
638.000000,10670.326444
639.000000,10673.934322
640.000000,10677.710958
641.000000,10681.197354
642.000000,10685.403490
643.000000,10688.335624
644.000000,10692.480718
645.000000,10695.548046
646.000000,10699.077045
647.000000,10702.159283
648.000000,10704.571429
649.000000,10707.036354
650.000000,10708.971564
651.000000,10712.396842
652.000000,10716.649658
653.000000,10719.645110
654.000000,10723.292170
655.000000,10726.042542
656.000000,10728.959055
657.000000,10732.804827
658.000000,10737.035134
659.000000,10740.133648
660.000000,10744.083814
661.000000,10748.372251
662.000000,10752.571952
663.000000,10754.373954
664.000000,10758.353894
665.000000,10761.182341
666.000000,10763.390601
667.000000,10765.615866
668.000000,10767.592593
669.000000,10770.455162
670.000000,10773.344971
671.000000,10776.473958
672.000000,10780.207704
673.000000,10784.074402
674.000000,10786.877795
675.000000,10790.719854
676.000000,10794.028571
677.000000,10796.759086
678.000000,10799.594707
679.000000,10802.181535
680.000000,10804.994298
681.000000,10807.233679
682.000000,10809.494045
683.000000,10811.453416
684.000000,10814.057941
685.000000,10817.487073
686.000000,10820.094574
687.000000,10822.446798
688.000000,10825.032008
689.000000,10827.585139
690.000000,10830.882414
691.000000,10833.385052
692.000000,10835.417311
693.000000,10838.912976
694.000000,10841.056613
695.000000,10843.791667
696.000000,10846.381491
697.000000,10848.367934
698.000000,10850.617874
699.000000,10853.599589
700.000000,10856.032837
701.000000,10858.815385
702.000000,10861.608406
703.000000,10865.130635
704.000000,10867.020481
705.000000,10870.843910
706.000000,10874.346803
707.000000,10876.720348
708.000000,10880.672969
709.000000,10884.520940
710.000000,10888.468096
